"","score","text","created"
"1233",1,"RT @apadrick: ""Hey Anna, how's it going""
I'm in a Carrs Safeway at 10 o'clock at night on a Monday, how do you THINK my life is right now","2016-04-13:00"
"1234",-1,"RT @jhopkins34: Do all moms go hard in Safeway monopoly <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-13:00"
"1235",0,"RT @juhleesaw: This white girl is wearing a dog collar at Safeway pls get me away from here asap","2016-04-13:00"
"1236",0,"I'm really bouta apply for Safeway","2016-04-13:00"
"1237",0,"7-11, CVS, Safeway, Walgreens, Circle K, Krogers, the list is endless..... https://t.co/nqf5gRvbfA","2016-04-13:00"
"1238",1,"Woohoo! Haven't won anything in a while until now :) #Monopoly #Safeway https://t.co/4K7IcnGkD0","2016-04-13:00"
"1239",0,"#RanchoCucamonga Bakery Associate: Safeway - Rancho Cucamonga, CA - Now hiring!   Safeway is cur... https://t.co/BlRUxQteSH #Rancho #Jobs","2016-04-13:00"
"1240",0,"#Job #Pleasanton Marketing Analyst - Safeway (pleasanton, california): The Loyalty and Analytics Department ha... https://t.co/9mL9puCVSq","2016-04-13:00"
"1241",-1,"@JBerenhaus Sorry for the delay in responding! A request was submitted for this product to our Buyers at your local store. Hope this helps!","2016-04-13:00"
"1242",2,"@bluntedbekah I've seen you two a few times at the Safeway I work at on Kings Rd. You're so pretty!","2016-04-13:00"
"1243",0,"NEW JOB: Phoenix AZ - Business Systems Analyst - Albertsons-Safeway Company is one of the ... https://t.co/dPeN91R18Z #Safeway #job #jobs","2016-04-13:00"
"1244",0,"@legitbrayden what's a safeway?¿","2016-04-13:00"
"1245",-1,"Servin u premium quality safeway bathroom sass https://t.co/jBM9vZNkNJ","2016-04-13:00"
"1246",-1,"Playing the @Monopoly Game @safeway &amp;&amp; Got A Handful of the same tickets I'm confused...","2016-04-13:00"
"1247",-1,"So weird going to Vons in SD it's Safeway back at home <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>","2016-04-13:00"
"1248",0,"The stack as 46 and than I accumulated more over the week :/ #safeway #monopoly #neverending https://t.co/xDUYM8v0v1","2016-04-13:00"
"1249",1,"Very successful mission to @Safeway","2016-04-13:00"
"1250",0,"70 Jewel Monopoly Game Pieces (safeway Albertsons Vons Acme Randalls) https://t.co/tKarS74BtE Free Ebay Sniping <U+21BA>RT, Favorite, S","2016-04-13:00"
"1251",1,"RT @Rubatious_: @teaganmiller13 @alex_byers412 this is the kid that got hit by an automatic door at Safeway happy birthday you're a legend","2016-04-13:00"
"1252",0,"@itslivi17 no, a different one! That was my second interview at your Safeway!","2016-04-13:00"
"1253",1,"@teaganmiller13 @alex_byers412 this is the kid that got hit by an automatic door at Safeway happy birthday you're a legend","2016-04-13:00"
"1254",0,"@teethvsteeth but Safeway is going to be back tomorrow and we got coupons <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","2016-04-13:00"
"1255",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/gjuKLtzOzw","2016-04-13:00"
"1256",1,"@fart God bless the San Jose Safeway","2016-04-13:00"
"1257",2,"This world needs more people like the guy at Safeway. Random acts of kindness go a long way<ed><U+00A0><U+00BD><ed><U+00B8><U+008C>","2016-04-13:00"
"1258",0,"@ayejaysanchez83 @jazzlikesuru whatever, I seen you by Safeway today","2016-04-13:00"
"1259",0,"RT @ProCamps: News Release: Steve Smith, Sr. announces 9th annual @Safeway youth football ProCamp via https://t.co/w7HZZWGyba https://t.co/…","2016-04-13:00"
"1260",0,"Company profile SAFEWAY TOWING LLC - https://t.co/MPqxoe2yVD  #SAFEWAY #TOWING #LLC","2016-04-13:00"
"1261",0,"I saw Craig at Safeway and we were talking and all of a sudden his twin shows up. CRAIG DIDN'T EVEN INTRODUCE ME. Wtf craig<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-13:00"
"1262",0,"SO DOES MY SAFEWAY CARD? https://t.co/WMezwmPhWe","2016-04-13:00"
"1263",0,"If someone goes with me to Safeway I'll buy you food","2016-04-12:23"
"1264",0,"@teethvsteeth dude same! They turned our Safeway into a Haggen one weekend and there was a huge drop in customers they played themselves","2016-04-12:23"
"1265",0,"@Safeway thanks","2016-04-12:23"
"1266",0,"#PeoriaJobs Bakery Associate: Safeway - Peoria, AZ - Bakery Associate  Safeway  Peoria, AZ   Ess... https://t.co/fgOhEMvFui #Peoria #Jobs","2016-04-12:23"
"1267",-1,"@nffc65 Thank you for your response. We'll address this issue with the Director to review with our Buyers and staff.","2016-04-12:23"
"1268",0,"@rare2____find Sorry to hear that! Where did you experience this? We'd like to address the issue with the Director.","2016-04-12:23"
"1269",0,"@alyssammmmjay next time i go to safeway i got u homie <U+270A>","2016-04-12:23"
"1270",0,"Safeway PORTLAND REGION Coupon Deals 4/13 – 4/19! https://t.co/89dc9M2h7v","2016-04-12:23"
"1271",0,"@DaSwamiDon has a Safeway card !  Also on the https://t.co/lAED4TWue8 &amp; looking !  https://t.co/XsAQl8Uu9D","2016-04-12:23"
"1272",0,"#ModernGhana Officials of Safeway Estate Ltd go missing as customers chase investment https://t.co/75LnQWZYcf","2016-04-12:23"
"1273",-1,"I fell in front of Safeway and I was laying there and laughing because I couldn't get up I'm crying","2016-04-12:23"
"1274",0,"RT @jistacks: I just ran into syph and Jess at Safeway <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","2016-04-12:23"
"1275",0,"I dropped my burrito on the floor of Safeway :(((","2016-04-12:23"
"1276",0,"Safeway NORTHWEST REGION Coupon Deals – April 4/13 – 4/19 + $5.00 Friday! https://t.co/H726fBb5SK","2016-04-12:23"
"1277",1,"Safeway PORTLAND REGION Coupon Deals 4/13 – 4/19! - Here are your best Safeway PORTLAND REGION Deals for this w... https://t.co/xToNXKkIIK","2016-04-12:23"
"1278",0,"I hope Safeway isn't crowded<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","2016-04-12:23"
"1279",0,"I just ran into syph and Jess at Safeway <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","2016-04-12:23"
"1280",0,"Seen one of my followers from the gram @ Safeway and he was hellaaaa strugglin' to pronounce my user <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+0084> ""vah-kootah"" <ed><U+00A0><U+00BD><ed><U+00B2><U+0080>","2016-04-12:23"
"1281",1,"@BlindGazza Oh, no! Can you please email us at safewaysocialmedia@safeway.com for a refund or call us at 1-877-505-4040 for a redelivery?","2016-04-12:23"
"1282",-1,"@AnnaHarrington how else is a bloke s'posed to a sheila's attention when he's down at safeway getting some tucker? bloodie pc nonsense i say","2016-04-12:23"
"1283",-1,"@JCCallanta Thank you for your response. We will address the issue with the Director to discuss further with the Deli Manager for review.","2016-04-12:23"
"1284",0,"Today I pulled into Safeway at the town center and this old lady that was parked next to me drove her lil old ass car down the street","2016-04-12:23"
"1285",0,"@gomezhyfr Safeway, ulta, Victoria secret, charolette russe, forever 21.","2016-04-12:23"
"1286",0,"Damn you Safeway..I want my wife back. Everyday I walk in and find this. I ran an intervention… https://t.co/kxlTeFFHC5","2016-04-12:23"
"1287",0,"Home made baked cookies &gt;&gt; Safeway Brand","2016-04-12:23"
"1288",0,"@Safeway great job on the cupcakes for my son's 5th birthday.I mean,I imagine they might've been had u bothered to make them. #thanks4nothin","2016-04-12:23"
"1289",0,"#Job Alert: #Tucson #Jobs Delivery Driver: Safeway - Tucson, AZ - Delivery… https://t.co/DZinsKe5Dl For More Jobs &gt;&gt;&gt; Please Go2 Our Page!","2016-04-12:23"
"1290",0,"This white girl is wearing a dog collar at Safeway pls get me away from here asap","2016-04-12:23"
"1291",1,"It is both a blessing and a curse that Safeway doesn't carry dairy free ice cream","2016-04-12:23"
"1292",1,"Finally got a job with decent management. Thank you safeway
 #betterjob #gosafeway #decentmanagement","2016-04-12:23"
"1293",1,"Whenever I go to Safeway I tend to sweet talk the cashier for a chance to get more Monopoly tickets.","2016-04-12:23"
"1294",-1,"I swear to god I just saw my future husband in Safeway omg kill me <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","2016-04-12:23"
"1295",-1,"RT @KDRV: Check your refrigerator: 19 salad products sold at Safeway and Walmart stores recalled due to Listeria concerns. https://t.co/ad6…","2016-04-12:23"
"1296",0,"@MahouJomo safeway surprisingly!!","2016-04-12:23"
"1297",0,"I tried working to jobs Safeway and rent a center but I think Safeway fired me","2016-04-12:23"
"1298",0,"Ugh you never hear ""Safeway run"". These crowds are no joke more like a Safeway marathon........#dadjoke #ilaughedatmyself","2016-04-12:23"
"1299",0,"WHY R THE LINES AT SAFEWAY ALWAYS SO DAMN CRAZY I JUST NEED SOME CHEESE","2016-04-12:23"
"1300",0,"Sadly I didn't catch any fish today. But I went to Safeway and bought a Crab. I know that's cheating but oh well~ Goodnight. <ed><U+00A0><U+00BD><ed><U+00B2><U+009F>","2016-04-12:22"
"1301",0,"Saw a guy in Safeway wearing a Dunder Mifflin employee shirt today and it made my day","2016-04-12:22"
"1302",1,"I was like ""I'll just run into town and grab some groceries for dinner from a Safeway""
**SEES WENDYS**
@zachyutzie95","2016-04-12:22"
"1303",1,"The Acme/Safeway Monopoly game is horseshit. Went through like 75 tickets, every game piece a duplicate of ones I have already.","2016-04-12:22"
"1304",0,"@andycutright lemme guess, this happened in a Safeway store? :p","2016-04-12:22"
"1305",0,"@youthbabe safeway lmao i'm a cashier","2016-04-12:22"
"1306",0,"I'm at @Safeway in Everett, WA https://t.co/912HTU8EKf","2016-04-12:22"
"1307",1,"I've been playing the monopoly game at Safeway for so long and I can't even win a $5 grocery giftcard :///","2016-04-12:22"
"1308",0,"Update: went all the way to Safeway to get some chocolate AND I LEFT MY GOD DAMN WALLET AT HOME. WHYYYYYY","2016-04-12:22"
"1309",0,"Catch me studying at Safeway <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F>","2016-04-12:22"
"1310",0,"my step dad every time we go to Safeway lmao https://t.co/0PEE7ImJV9","2016-04-12:22"
"1311",0,"This nigga Tyler finna get a job at safeway","2016-04-12:22"
"1312",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/2T6nqVrnQ3 https://t.co/YP1mPKL8zs","2016-04-12:22"
"1313",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/DTVmI6uCmG https://t.co/zBo8dxKGY8","2016-04-12:22"
"1314",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/TKde1njDvZ https://t.co/tkj3DrAGM7","2016-04-12:22"
"1315",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/hg5QMprsh8 https://t.co/oJdeKdXetP","2016-04-12:22"
"1316",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/HypZBe8xzX https://t.co/aruxafjgq7","2016-04-12:22"
"1317",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/hz7Ecf1ma1 https://t.co/ASnHm0iXzN","2016-04-12:22"
"1318",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/klEjPjH2Ns https://t.co/8l6xhk3VEy","2016-04-12:22"
"1319",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/sM0QIjm5yr https://t.co/247Jgz11M9","2016-04-12:22"
"1320",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/sNmWpH5R6v https://t.co/iDeWqFUojS","2016-04-12:22"
"1321",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/Kpn0N8mZD6 https://t.co/dhpV741XBH","2016-04-12:22"
"1322",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/ly9ChMNwa9 https://t.co/J4EVxXi12Y","2016-04-12:22"
"1323",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/gornTb5Gzn https://t.co/vBppgXsVs4","2016-04-12:22"
"1324",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/2hAOVVeMSJ https://t.co/ZoNIUVGZBy","2016-04-12:22"
"1325",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/v6hgqRUcW2 https://t.co/94siCJtnz7","2016-04-12:22"
"1326",0,"Safeway $5 Friday Sale April 15, 2016 - https://t.co/UomeREtEpv https://t.co/czDmRTDB9e","2016-04-12:22"
"1327",1,"@Safeway I had AMAZING customer service from someone named Leon in your Phoenix CS office. He was patient &amp; followed up today! #AwesomeSauce","2016-04-12:22"
"1328",0,"@Hookfoundme haha. I had mac n cheese from safeway and a lemon loaf from starbucks.... healthy :')","2016-04-12:22"
"1329",1,"Safeway, I have been your customer. Glad you are mine too now. What a great shoot!","2016-04-12:22"
"1330",0,"On https://t.co/NDbY9xTnK4 WHITE ""Safeway Cart"" - Neil Young","2016-04-12:22"
"1331",-1,"RT @vicwilkinsonn: How badly I want a Safeway sandwich and some  ice cream","2016-04-12:22"
"1332",2,"Don't know why i bother going to Safeway anymore when Walmart is so much significantly cheaper <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>just like how Safeway has my fave cheese tho","2016-04-12:22"
"1333",0,"Safeway sandwichs over ever sandwich in chilliwack","2016-04-12:22"
"1334",0,"Who's quit selling glue traps?
LET THEM KNOW IT MATTERS
#CVS
#Rite-Aid
#Walgreens
#Safeway
#DollarGeneral
#Gelsons
#DollarTree
#Albertsons","2016-04-12:22"
"1335",1,"@Safeway our shelter staff have been shopping&amp;playing #Monopoly for weeks and we are still not winning #shopplaywin? https://t.co/Z3Ph0bX6rm","2016-04-12:22"
"1336",-1,"Ayo fuck Safeway for not letting me buy nasal spray","2016-04-12:22"
"1337",-1,"Check your refrigerator: 19 salad products sold at Safeway and Walmart stores recalled due to Listeria concerns. https://t.co/ad6nLKee78","2016-04-12:22"
"1338",0,"GEOCODE: Safeway, 11501 Canyon Rd E, Puyallup https://t.co/0LOd791Pq2 +2 geocodes","2016-04-12:22"
"1339",-1,"The price for 2 Safeway baked cookies increased from $1 to $1.29. This is so upsetting I'm buying 2 packs. #WellPlayed","2016-04-12:22"
"1340",0,"Gosh his lady makeup at Safeway <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-12:21"
"1341",0,"@TNLiLi @StarTrek I found it at Safeway.","2016-04-12:21"
"1342",-1,"I just walked out of Safeway really upset about the state of the world..","2016-04-12:21"
"1343",0,"About to do a Craigslist deal out here in front of a Safeway.","2016-04-12:21"
"1344",0,"just found my aunty cussing at a worker at Safeway <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>","2016-04-12:21"
"1345",0,"I'm at @Safeway in Beaverton, OR https://t.co/Id7HR6mcPJ","2016-04-12:21"
"1346",-1,"@SafewayCanada At Safeway Fort St John at 17:00 and NO bakery bread. Had to go to Save On Foods. Can you get it together? So annoying","2016-04-12:21"
"1347",0,"<ed><U+00A0><U+00BC><ed><U+00BE><U+0089>/wassup OG lls , Safeway ready be boring when you leave","2016-04-12:21"
"1348",0,"This Safeway is too lit.","2016-04-12:21"
"1349",-1,"Nicholi &amp; I got the last bottle of Jameson at Safeway we so damn on","2016-04-12:21"
"1350",1,"Early plan for Beddington Stn is right between Co-op &amp; Safeway north of Beddington Blvd. #GreenLineYYC #yyccc #Ward4 https://t.co/RF20wrpbkm","2016-04-12:21"
"1351",1,"@Safeway the newer store on Bernal not the one on Santa Rita #excellent","2016-04-12:21"
"1352",0,"@Iakarenespinoza oh yeh it was safeway","2016-04-12:21"
"1353",0,"How does Safeway not have Adobo?!","2016-04-12:21"
"1354",1,"Omg i put in an application for safeway like literally around 6 months ago and now they just badely emailed me back lol what","2016-04-12:21"
"1355",0,"@HeimanLA ahhhhh I need to go there! Safeway be ripping me OFF","2016-04-12:21"
"1356",0,"i just want someone to buy me a turkey havarti panini from safeway plz i've been stuck in my house for like three days","2016-04-12:21"
"1357",1,"RT @ayoo_noah_: <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8><ed><U+00A0><U+00BD><ed><U+00B0><U+00B8>/ welcome to the Safeway crew lmao","2016-04-12:21"
"1358",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/wEqe0lZpgY","2016-04-12:21"
"1359",0,"when you thought you were just going to Popeyes but then your mom says get dressed &amp; go to Safeway <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>","2016-04-12:21"
"1360",1,"<ed><U+00A0><U+00BD><ed><U+00B0><U+00B8><ed><U+00A0><U+00BD><ed><U+00B0><U+00B8>/ welcome to the Safeway crew lmao","2016-04-12:21"
"1361",2,"Thank you Lord for a Safeway back home from our province Leyte....  
God is good all the time! — feeling thankful","2016-04-12:21"
"1362",0,"NEW JOB: Phoenix AZ - Product Owner - Job Title Product Owner Company Safeway Inc Country ... https://t.co/7KhOsmKE0Y #Safeway #job #jobs","2016-04-12:21"
"1363",0,"Job: Sr. Technical Project Manager - Safeway Inc - Pleasanton, CA https://t.co/PNCUTcoNwO #pmot #jobs","2016-04-12:21"
"1364",-3,"A tired nation turns a tired eye to the ever-growing line at the Safeway pharmacy as one man loses his ongoing battle with AutoCorrect","2016-04-12:21"
"1365",0,"These strawberry cookies from Safeway are so <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>","2016-04-12:21"
"1366",0,"New Orleans+when 6.1 hits Vancouver do you think ATM'S work? will government cash check+food = break a Safeway window 2 eat?PREPARE 24/7/365","2016-04-12:21"
"1367",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/Z7DAuE39Na https://t.co/23RwOr8nr7","2016-04-12:21"
"1368",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/DUSIFzvREj https://t.co/OxFbBaywek","2016-04-12:21"
"1369",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/pzltisJyR1 https://t.co/7nb0kwBCGf","2016-04-12:21"
"1370",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/0NF4VYvAnI https://t.co/Y1y4qdawu6","2016-04-12:21"
"1371",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/ebdLPlYzIb https://t.co/SRdUTvcaTv","2016-04-12:21"
"1372",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/YRL9X4jBCM","2016-04-12:21"
"1373",0,"51 Unopened Monopoly Tickets Safeway Vons Randalls pieces - Bid Now! Only $11.0 https://t.co/LFe0Sr2diR https://t.co/lkf6xnVsDq","2016-04-12:21"
"1374",0,"Safeway!","2016-04-12:21"
"1375",-1,"Thanks for being cheap bar @cosmospicyranch (can you stock extra spicy in the Firestone Safeway) https://t.co/ILWq7ybQWb","2016-04-12:21"
"1376",-1,"Always see a handful of people when I go into the Safeway on Lowell.. It never fails <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-12:21"
"1377",1,"I was in such a hurry to return my redbox rental I just realized I've been walking around in Safeway like this https://t.co/n589ZP2Rps","2016-04-12:21"
"1378",0,"@angelayon19 safeway","2016-04-12:21"
"1379",-1,"@CamEdwards @NYFarmer ignorant louts don't they understand meat is birthed in a Safeway... Shesh!","2016-04-12:21"
